HANDLE,Lon,Lat,Rating,SITEADDR,LANDUSE1,ASRUSE1,BDG1YEAR,BDG1EXWALL,MatchLevel
15037000020,-90.23270184,38.67178475,Moderate,4238 W FARLIN AV,1110,1110,1891,32,8
15037000250,-90.23302542,38.67146091,Moderate,4241 W MARGARETTA AV,1110,1110,1891,32,4
15037000240,-90.2329057,38.67140496,Moderate,4237 W MARGARETTA AV,1110,1110,1891,32,3
15037000230,-90.23281918,38.67137909,Very Heavy,4235 W MARGARETTA AV,1110,1110,1891,32,5
15037000200,-90.23241977,38.67118193,Very Heavy,4223 W MARGARETTA AV,1110,1110,1880,32,5
15037000080,-90.23209465,38.67150194,Very Heavy,4216-8 W FARLIN AV,1140,1140,1927,31,6
15037000170,-90.23211019,38.67107599,Destruction,4211 W MARGARETTA AV,1110,1110,1892,31,5
15037000090,-90.23194585,38.6714671,Moderate,4214 W FARLIN AV,1110,1110,1972,32,10
15037000120,-90.23163841,38.67133084,Moderate,4204 W FARLIN AV,1110,1110,1892,32,9
15037000140,-90.23178598,38.67093115,Moderate,4201 W MARGARETTA AV,1110,1110,1911,31,2
15038000010,-90.23126747,38.67116777,Moderate,4290 FARLIN AV,1110,1110,1891,32,9
15038000020,-90.23117646,38.67111873,Negligible to Slight,4286 FARLIN AV,1110,1110,1891,32,8
15038000030,-90.23108727,38.67108285,Negligible to Slight,4284 FARLIN AV,1110,1110,1891,32,8
15038000280,-90.23148933,38.67076439,Moderate,4291 MARGARETTA AV,1110,1110,1891,32,3
15038000260,-90.23132787,38.67067096,Moderate,4283-5 MARGARETTA AV,1120,1120,1925,31,6
15038000050,-90.23092692,38.67100742,Moderate,4280 FARLIN AV,1110,1110,1906,31,10
15038000240,-90.2311081,38.67060853,Negligible to Slight,4277 MARGARETTA AV,1110,1110,1891,32,4
15038000230,-90.23103661,38.67055764,Negligible to Slight,4275 MARGARETTA AV,1110,1110,1891,32,4
15038000230,-90.23095263,38.67053384,Negligible to Slight,4275 MARGARETTA AV,1110,1110,1891,32,5
15038000060,-90.23077679,38.67094663,Moderate,4274 FARLIN AV,1110,1110,1911,31,9
15038000070,-90.2307023,38.67090772,Moderate,4272 FARLIN AV,1110,1110,1911,31,8
15038000080,-90.23061656,38.67087303,Substantial to Heavy,4270 FARLIN AV,1110,1110,1912,31,8
15038000090,-90.23051152,38.67082412,Substantial to Heavy,4266 FARLIN AV,1110,1110,1905,31,8
15038000100,-90.23042042,38.67078984,Substantial to Heavy,4262 FARLIN AV,1110,1110,1905,31,9
15669000140,-90.23844826,38.67512999,Negligible to Slight,4046 DRYDEN AV,1110,1110,1902,31,8
15038000180,-90.23065158,38.67041981,Negligible to Slight,4263 MARGARETTA AV,1110,1110,1912,31,4
15038000170,-90.23057379,38.67038755,Moderate,4261 MARGARETTA AV,1110,1110,1912,31,4
15038000170,-90.23051301,38.67034838,Moderate,4261 MARGARETTA AV,1110,1110,1912,31,3
15038000110,-90.23029982,38.67073412,Substantial to Heavy,4258-60 FARLIN AV,1140,1140,1913,31,8
15038000120,-90.23017282,38.67069181,Moderate,4254-6 FARLIN AV,1140,1140,1913,31,9
15595000120,-90.23756366,38.67475789,Negligible to Slight,4042 N TAYLOR AV,1110,1110,1911,31,8
15038000130,-90.23008372,38.67061912,Moderate,4250-2 FARLIN AV,1140,1140,1913,31,7
15038000150,-90.23039097,38.67031693,Moderate,4253-5 MARGARETTA AV,1120,1120,1914,31,3
15038000140,-90.23027626,38.67027462,Substantial to Heavy,4251 MARGARETTA AV,3000,3000,1923,31,3
13606000100,-90.23055729,38.66993699,Moderate,4250 MARGARETTA AV,1110,1110,1930,31,10
13606000110,-90.23083661,38.66950496,Substantial to Heavy,4251 SAN FRANCISCO AV,1110,1110,1922,31,4
13606000120,-90.23092579,38.66953623,Substantial to Heavy,4255 SAN FRANCISCO AV,1110,1110,1922,31,4
15669000310,-90.23865645,38.67399587,Negligible to Slight,4005 N TAYLOR AV,1110,1110,1913,31,3
13606000130,-90.23104381,38.66957262,Negligible to Slight,4259 SAN FRANCISCO AV,1110,1110,1922,31,6
13606000140,-90.23112774,38.66961515,Moderate,4263 SAN FRANCISCO AV,1110,1110,1922,31,5
13606000080,-90.23079793,38.67002781,Substantial to Heavy,4260 MARGARETTA AV,1110,1110,1930,31,9
13606000070,-90.23090021,38.67008263,Negligible to Slight,4264 MARGARETTA AV,1110,1110,1959,31,10
13606000150,-90.23121757,38.66966904,Substantial to Heavy,4265 SAN FRANCISCO AV,1110,1110,1926,31,5
13606000160,-90.23131395,38.66970338,Moderate,4269 SAN FRANCISCO AV,1110,1110,1922,31,5
13606000060,-90.23099529,38.67011397,Negligible to Slight,4268 MARGARETTA AV,1110,1110,1931,31,8
13606000050,-90.23110479,38.67016726,Negligible to Slight,4270 MARGARETTA AV,1110,1110,1931,31,9
15595000330,-90.23816545,38.67372461,Negligible to Slight,4515-7 MARGARETTA AV,1185,1185,1912,42,5
13606000040,-90.23118544,38.67021284,Negligible to Slight,4272 MARGARETTA AV,1110,1110,1930,31,10
13606000030,-90.2312733,38.67024258,Moderate,4274 MARGARETTA AV,1110,1110,1930,31,10
14907010050,-90.26959723,38.64844032,Negligible to Slight,5150-2 WATERMAN BLVD,1120,1120,1901,31,3
15595000320,-90.23803092,38.67364309,Negligible to Slight,4511 MARGARETTA AV,1120,1120,1910,31,7
13606000180,-90.2315041,38.66977471,Moderate,4275 SAN FRANCISCO AV,1110,1110,1923,31,5
14907018403,-90.27003049,38.64821642,Negligible to Slight,420-6 LAKE AV,1114,1114,0,0,13
14907010020,-90.26995019,38.64847489,Negligible to Slight,5162-4 WATERMAN BLVD,1120,1120,1901,31,5
13606000190,-90.23158737,38.66984438,Moderate,4277 SAN FRANCISCO AV,1110,1110,1923,31,4
14907010010,-90.27008809,38.64848853,Negligible to Slight,5166 WATERMAN BLVD,1120,1140,1901,31,3
13606000200,-90.23169228,38.66988384,Negligible to Slight,4281 SAN FRANCISCO AV,1110,1110,1923,31,5
13606000020,-90.23136968,38.67027654,Very Heavy,4278 MARGARETTA AV,1110,1110,1926,31,9
13606000010,-90.23144837,38.67031702,Moderate,4280 MARGARETTA AV,1110,1110,1915,31,9
13606000210,-90.23177162,38.66991365,Negligible to Slight,4283 SAN FRANCISCO AV,1110,1110,1923,31,3
15595000160,-90.2368922,38.67446795,Negligible to Slight,4047 CAMELLIA AV,1110,1110,1986,32,4
13606000220,-90.23188505,38.66994441,Negligible to Slight,4287 SAN FRANCISCO AV,1110,1110,1923,31,5
13606000230,-90.23197488,38.67000844,Negligible to Slight,4289 SAN FRANCISCO AV,1110,1110,1923,31,5
15595000300,-90.23763348,38.67344684,Negligible to Slight,4003 CAMELLIA AV,1110,1110,1895,31,7
13606000240,-90.23208945,38.67001884,Moderate,4293 SAN FRANCISCO AV,1110,1110,1923,31,7
13606000290,-90.23166703,38.67047172,Negligible to Slight,3922 TURNER AV,1110,1110,1893,32,7
13606000270,-90.23174574,38.67040063,Negligible to Slight,3918 TURNER AV,1010,1010,0,0,10
14411020340,-90.23735598,38.6733278,Negligible to Slight,4481 MARGARETTA AV,1110,1110,1878,31,10
13606000260,-90.23180837,38.67030658,Moderate,3916 TURNER AV,1110,1110,1893,32,8
14411020320,-90.23711323,38.67330777,Moderate,4477 MARGARETTA AV,1120,1120,1883,31,4
13611000130,-90.2323374,38.67014971,Negligible to Slight,4201 W SAN FRANCISCO AV,1110,1110,1965,31,4
13611000120,-90.23199557,38.67060891,Moderate,4200 W MARGARETTA AV,5000,5000,1892,42,11
14411020340,-90.23728755,38.67328999,Negligible to Slight,4481 MARGARETTA AV,1110,1110,1878,31,9
14907020595,-90.2694552,38.64912738,Negligible to Slight,5151-3 WATERMAN BLVD,1140,1140,1904,31,5
13611000140,-90.23244767,38.67018883,Substantial to Heavy,4207 W SAN FRANCISCO AV,1110,1110,1936,31,5
14907028630,-90.26989604,38.64911299,Negligible to Slight,5167-73 WATERMAN BLVD,1115,1115,0,0,4
15148000160,-90.26699825,38.65917929,Negligible to Slight,5128 MAPLE AV,1110,1110,1905,31,11
13611000110,-90.23211246,38.67062679,Moderate,4202 W MARGARETTA AV,1110,1110,1940,31,10
14411020340,-90.2372789,38.67328052,Negligible to Slight,4481 MARGARETTA AV,1110,1110,1878,31,10
14907020160,-90.26734211,38.64953878,Negligible to Slight,5092 WESTMINSTER PL,1110,1110,1903,31,12
13611000140,-90.23250648,38.67025321,Moderate,4207 W SAN FRANCISCO AV,1110,1110,1936,31,4
14907020180,-90.26700474,38.64949603,Negligible to Slight,5082 WESTMINSTER PL,1110,1110,1896,31,12
13611000150,-90.23261675,38.67029171,Moderate,4211 W SAN FRANCISCO AV,1110,1110,1936,31,5
13611000160,-90.2327079,38.67031873,Moderate,4215 W SAN FRANCISCO AV,1110,1110,1936,31,4
14907020430,-90.26651859,38.64872113,Negligible to Slight,5069 WATERMAN BLVD,1140,1140,1904,31,6
13611000170,-90.2327917,38.67038306,Moderate,4217 W SAN FRANCISCO AV,1110,1110,1936,31,2
14907020440,-90.26671679,38.64870112,Negligible to Slight,5073 WATERMAN BLVD,1130,1130,1901,31,10
14907020480,-90.26747472,38.64880275,Negligible to Slight,5095 WATERMAN BLVD,1110,1110,1907,31,7
15148000170,-90.26687632,38.65916735,Negligible to Slight,5124 MAPLE AV,1110,1110,1904,31,11
13611000070,-90.23259028,38.67081414,Negligible to Slight,4218 W MARGARETTA AV,1110,1110,1893,32,7
13611000180,-90.23290638,38.67041989,Negligible to Slight,4221 W SAN FRANCISCO AV,1110,1110,1936,31,4
14907020460,-90.26710876,38.64876433,Negligible to Slight,5083 WATERMAN BLVD,1110,1110,1896,31,7
15148000180,-90.26674869,38.65916002,Negligible to Slight,5120 MAPLE AV,1110,1110,1905,31,11
14907020260,-90.26557344,38.64935141,Negligible to Slight,5044 WESTMINSTER PL,1110,1110,1905,31,12
13611000190,-90.23301003,38.67048477,Negligible to Slight,4225 W SAN FRANCISCO AV,1110,1110,1935,31,4
13611000200,-90.23310633,38.67051008,Negligible to Slight,4227 W SAN FRANCISCO AV,1110,1110,1935,31,4
15148000200,-90.26662767,38.65912027,Negligible to Slight,5114 MAPLE AV,1110,1110,1904,31,9
15051020420,-90.26726522,38.6499814,Negligible to Slight,5095 WESTMINSTER PL,1110,1110,1902,31,6
15051020410,-90.26710649,38.64997482,Negligible to Slight,5089 WESTMINSTER PL,1110,1110,1893,31,6
13611000210,-90.23319969,38.670548,Negligible to Slight,4231 W SAN FRANCISCO AV,1110,1110,1935,31,3
15148000210,-90.26650448,38.65910357,Negligible to Slight,5112 MAPLE AV,1110,1110,1895,31,9
13611000220,-90.23330628,38.67060028,Moderate,4233 W SAN FRANCISCO AV,1110,1110,1935,31,3
15051020400,-90.26693532,38.64991506,Negligible to Slight,5083 WESTMINSTER PL,1110,1110,1903,31,10
15149000330,-90.26676276,38.65952496,Negligible to Slight,5123 MAPLE AV,1110,1110,1904,31,7
15051020380,-90.26651852,38.64990559,Negligible to Slight,5071 WESTMINSTER PL,1110,1110,1897,31,6
13611000020,-90.23308869,38.671048,Moderate,4236 W MARGARETTA AV,1010,1010,0,0,10
14411020310,-90.23703787,38.6732292,Negligible to Slight,4475 MARGARETTA AV,1110,1110,1920,31,6
15051020320,-90.26541536,38.64977887,Negligible to Slight,5041 WESTMINSTER PL,1110,1110,1903,31,8
13611000230,-90.23343713,38.67064055,Moderate,4237 W SAN FRANCISCO AV,1110,1110,1935,31,6
15149000320,-90.26661865,38.65951621,Negligible to Slight,5119 MAPLE AV,1110,1110,1894,31,8
15051020300,-90.26499446,38.64974602,Negligible to Slight,5027 WESTMINSTER PL,1110,1110,1900,31,7
13611000010,-90.23328644,38.67109688,Substantial to Heavy,4238 W MARGARETTA AV,1140,1140,1926,31,8
15149000290,-90.26608312,38.65950253,Negligible to Slight,5103 MAPLE AV,1110,1110,1909,31,6
15051020290,-90.26477583,38.64974063,Negligible to Slight,5023 WESTMINSTER PL,1110,1110,1897,31,5
13611000240,-90.23348639,38.67075601,Moderate,4241 W SAN FRANCISCO AV,1110,1110,1959,31,7
14411020310,-90.23696181,38.67318623,Negligible to Slight,4475 MARGARETTA AV,1110,1110,1920,31,8
14411020290,-90.23683946,38.67308538,Negligible to Slight,4467 MARGARETTA AV,1110,1110,1904,31,7
13613000310,-90.2339279,38.67082389,Moderate,4300 SAN FRANCISCO AV,1110,1110,1965,31,18
15148000420,-90.26916415,38.65880531,Negligible to Slight,5189 VERNON AV,1110,1110,1905,31,7
15051020370,-90.26636962,38.64987161,Negligible to Slight,5067 WESTMINSTER PL,1110,1110,1897,31,8
13614000045,-90.23409543,38.67104555,Moderate,4324 MARGARETTA AV,5000,5000,1950,42,16
15148000410,-90.26904951,38.65879691,Negligible to Slight,5185 VERNON AV,1110,1110,1898,31,7
15051020340,-90.26587904,38.64983778,Negligible to Slight,5053 WESTMINSTER PL,1110,1110,1902,31,11
13615000140,-90.23375787,38.6713697,Moderate,4309 MARGARETTA AV,1120,1120,1907,31,19
15148000400,-90.26893183,38.65879508,Negligible to Slight,5181 VERNON AV,1110,1110,1896,31,6
15051020310,-90.26518603,38.64979247,Negligible to Slight,5035 WESTMINSTER PL,1110,1110,1904,31,4
14411020290,-90.23674953,38.67305816,Negligible to Slight,4467 MARGARETTA AV,1110,1110,1904,31,5
15148000390,-90.26881679,38.65877943,Negligible to Slight,5177 VERNON AV,1110,1110,1902,31,6
15051020330,-90.26561827,38.64982412,Negligible to Slight,5045 WESTMINSTER PL,1110,1110,1900,31,7
13614000045,-90.2344047,38.67156892,Very Heavy,4324 MARGARETTA AV,5000,5000,1950,42,18
15148000380,-90.26867189,38.6587674,Negligible to Slight,5173 VERNON AV,1110,1110,1894,31,6
15051020360,-90.266179,38.64987052,Negligible to Slight,5063 WESTMINSTER PL,1110,1110,1902,31,6
15148000370,-90.26850873,38.65872397,Negligible to Slight,5169 VERNON AV,1120,1120,1903,31,8
15051020390,-90.26676182,38.64991466,Negligible to Slight,5077 WESTMINSTER PL,1110,1110,1903,31,9
13615000230,-90.23475519,38.67173496,Moderate,4000 N NEWSTEAD AV,1120,1120,1926,31,19
15148000360,-90.26832941,38.65873191,Negligible to Slight,5163 VERNON AV,1110,1110,1903,31,7
15051020125,-90.26735446,38.65063521,Negligible to Slight,5096 WASHINGTON PL,1110,1110,1986,31,11
15148000350,-90.26814997,38.65872802,Negligible to Slight,5157 VERNON AV,1110,1110,1902,31,6
15051020180,-90.26637122,38.6505349,Negligible to Slight,5070 WASHINGTON PL,1110,1110,1900,31,11
15051020190,-90.26624767,38.65052012,Negligible to Slight,5068 WASHINGTON PL,1110,1110,1902,31,11
15148000340,-90.26799089,38.65870579,Negligible to Slight,5153 VERNON AV,1110,1110,1902,31,8
14411020270,-90.23661285,38.67302194,Negligible to Slight,4459 MARGARETTA AV,1120,1120,1904,31,6
14411020270,-90.23653189,38.67296293,Negligible to Slight,4459 MARGARETTA AV,1120,1120,1904,31,5
15148000330,-90.26780265,38.6586962,Negligible to Slight,5147 VERNON AV,1110,1110,1902,31,6
15051020150,-90.26699698,38.65061383,Negligible to Slight,5088 WASHINGTON PL,1110,1110,1903,31,12
15051020105,-90.26767677,38.65066101,Negligible to Slight,5108 WASHINGTON PL,1110,1110,1986,31,10
15051020120,-90.2675109,38.65062999,Negligible to Slight,5100 WASHINGTON PL,1110,1110,1900,31,10
15051020170,-90.2666137,38.65057016,Negligible to Slight,5078 WASHINGTON PL,1110,1110,1906,31,12
13613000010,-90.23543009,38.67089196,Destruction,3814 N NEWSTEAD AV,5000,5000,1939,31,10
15051020160,-90.26682593,38.65056532,Negligible to Slight,5082 WASHINGTON PL,1110,1110,1900,31,10
14411020260,-90.23643137,38.6728815,Negligible to Slight,4457 MARGARETTA AV,1120,1120,1904,31,8
15051020210,-90.26598017,38.65046725,Negligible to Slight,5058 WASHINGTON PL,1110,1110,1905,31,10
13613000290,-90.23533576,38.67051228,Moderate,3806-12 N NEWSTEAD AV,1185,1185,2004,43,15
14411020240,-90.23628046,38.67289558,Negligible to Slight,4449 MARGARETTA AV,1110,1110,1963,31,4
15148000320,-90.26763762,38.65867346,Negligible to Slight,5143 VERNON AV,1110,1110,1903,31,7
15051020220,-90.26568519,38.65044796,Negligible to Slight,5050-4 WASHINGTON PL,1185,1185,1924,42,10
13613000070,-90.23463871,38.67074959,Moderate,4320 SAN FRANCISCO AV,1110,1110,1910,31,11
15051020230,-90.2656046,38.65044023,Negligible to Slight,5046 WASHINGTON PL,1110,1110,1898,31,11
15148000310,-90.26746896,38.65865829,Negligible to Slight,5139 VERNON AV,1110,1110,1904,31,8
14411020220,-90.23598165,38.67274601,Negligible to Slight,4441 MARGARETTA AV,1110,1110,1962,31,6
15051020430,-90.26740841,38.64999862,Negligible to Slight,5097-9 WESTMINSTER PL,1110,1110,1901,31,7
13613000300,-90.23447332,38.67029343,Moderate,3801-9 CLARENCE AV,5000,5000,1983,43,2
15148000300,-90.26729024,38.65864007,Negligible to Slight,5133 VERNON AV,1110,1110,1904,31,7
13613000310,-90.23416583,38.67058429,Substantial to Heavy,4300 SAN FRANCISCO AV,1110,1110,1965,31,5
15148000290,-90.26711136,38.65860611,Negligible to Slight,5129 VERNON AV,1110,1110,1904,31,7
15051020450,-90.26770928,38.65002123,Negligible to Slight,5109 WESTMINSTER PL,1110,1110,1912,31,8
15148000280,-90.26692956,38.65860832,Negligible to Slight,5123 VERNON AV,1110,1110,1904,31,6
13610000010,-90.23382046,38.67035458,Moderate,4240 W SAN FRANCISCO AV,1110,1110,1937,31,9
15051020280,-90.26443087,38.64974935,Negligible to Slight,5015 WESTMINSTER PL,6994,5000,1921,43,10
13610000020,-90.23372133,38.67031168,Moderate,4238 W SAN FRANCISCO AV,1110,1110,1937,31,9
15148000270,-90.26674631,38.65857471,Negligible to Slight,5119 VERNON AV,1110,1110,1904,31,5
15051020270,-90.2643297,38.65020893,Negligible to Slight,5000-32 WASHINGTON PL,6911,5000,1901,42,11
13610000030,-90.23362374,38.67024279,Negligible to Slight,4234 W SAN FRANCISCO AV,1110,1110,1937,31,6
15148000260,-90.26659381,38.65856796,Negligible to Slight,5111 VERNON AV,1110,1110,1904,31,7
14411010010,-90.23615169,38.67416059,Negligible to Slight,4470 KOSSUTH AV,1010,1010,0,0,6
13610000220,-90.23397923,38.66985039,Moderate,4241-3 W SACRAMENTO AV,1140,1140,1925,31,9
15051020460,-90.267991,38.6500669,Negligible to Slight,5115 WESTMINSTER PL,1110,1110,1897,31,8
15148000250,-90.26642762,38.65855003,Negligible to Slight,5105 VERNON AV,1110,1110,1904,31,8
14411010020,-90.23609848,38.67413004,Negligible to Slight,4468 KOSSUTH AV,1110,1110,1911,31,5
13610000220,-90.23408534,38.66995929,Substantial to Heavy,4241-3 W SACRAMENTO AV,1140,1140,1925,31,5
15051020100,-90.26786444,38.65066795,Negligible to Slight,5112 WASHINGTON PL,1110,1110,1901,31,10
15148000240,-90.26625555,38.65852308,Negligible to Slight,5103 VERNON AV,1110,1110,1904,31,8
15051020480,-90.26830225,38.65008531,Negligible to Slight,5123 WESTMINSTER PL,1110,1110,1901,31,7
13610000040,-90.23352383,38.67022236,Moderate,4230 W SAN FRANCISCO AV,1110,1110,1937,31,9
15051020490,-90.26845687,38.65010757,Negligible to Slight,5129 WESTMINSTER PL,1110,1110,1901,31,6
13610000050,-90.23341075,38.67017101,Moderate,4226 W SAN FRANCISCO AV,1110,1110,1937,31,8
15051020500,-90.26864277,38.65012469,Negligible to Slight,5133 WESTMINSTER PL,1110,1110,1890,31,7
15051020510,-90.26883989,38.65011628,Negligible to Slight,5139 WESTMINSTER PL,1110,1110,1899,31,9
13610000060,-90.23331704,38.67012874,Moderate,4224 W SAN FRANCISCO AV,1110,1110,1937,31,8
13610000070,-90.23320706,38.6700792,Moderate,4220 W SAN FRANCISCO AV,1110,1110,1937,31,8
15051020090,-90.26801609,38.65070228,Negligible to Slight,5116 WASHINGTON PL,1110,1110,1901,31,11
15051020080,-90.26823771,38.6507314,Negligible to Slight,5122 WASHINGTON PL,1110,1110,1899,31,11
13610000200,-90.23374931,38.66976623,Substantial to Heavy,4229-31 W SACRAMENTO AV,1120,1120,1906,31,5
15051020070,-90.26848939,38.65071739,Negligible to Slight,5130 WASHINGTON PL,1110,1110,1900,31,9
13610000190,-90.23363178,38.66973345,Very Heavy,4225-7 W SACRAMENTO AV,1120,1120,1906,31,4
13610000180,-90.23354346,38.66967344,Substantial to Heavy,4221-3 W SACRAMENTO AV,1140,1120,1906,31,7
15051020040,-90.26906554,38.65079851,Negligible to Slight,5148 WASHINGTON PL,1110,1110,1901,31,10
12994000090,-90.27057641,38.66048062,Moderate,5252-4 PAGE BLVD,1140,1140,1904,31,7
13610000170,-90.23340385,38.6696162,Substantial to Heavy,4217-9 W SACRAMENTO AV,1120,1120,1906,31,4
15051020540,-90.26929734,38.65019058,Negligible to Slight,5153 WESTMINSTER PL,1110,1110,1905,31,7
13610000080,-90.2330883,38.67005003,Substantial to Heavy,4218 W SAN FRANCISCO AV,1110,1110,1937,31,10
15051020560,-90.26953375,38.65020125,Negligible to Slight,5159 WESTMINSTER PL,1110,1110,1905,31,8
13610000090,-90.23298146,38.66999168,Moderate,4214 W SAN FRANCISCO AV,1110,1110,1931,31,9
12994000120,-90.27007425,38.660437,Moderate,5218 PAGE BLVD,1110,1110,1905,31,8
14907020280,-90.26521296,38.64930314,Negligible to Slight,5032 WESTMINSTER PL,1110,1110,1905,31,12
14907020280,-90.2651031,38.64930355,Negligible to Slight,5032 WESTMINSTER PL,1110,1110,1905,31,12
13610000100,-90.23288744,38.66996503,Moderate,4212 W SAN FRANCISCO AV,1110,1110,1937,31,10
15149000050,-90.26850085,38.66025499,Moderate,5172-8 PAGE BLVD,1140,1140,1905,31,6
14907020260,-90.26546528,38.64934296,Negligible to Slight,5044 WESTMINSTER PL,1110,1110,1905,31,12
14907020240,-90.26578013,38.64937431,Negligible to Slight,5052 WESTMINSTER PL,1110,1110,1905,31,12
13610000110,-90.23277846,38.66991502,Substantial to Heavy,4208 W SAN FRANCISCO AV,1110,1110,1931,31,10
14907020230,-90.26596697,38.64938775,Negligible to Slight,5056 WESTMINSTER PL,1110,1110,1905,31,12
15149000470,-90.26865105,38.65973248,Moderate,5177 MAPLE AV,1110,1110,1896,31,7
14907020210,-90.26631517,38.64943132,Negligible to Slight,5066 WESTMINSTER PL,1110,1110,1905,31,12
13610000150,-90.23312645,38.66949793,Substantial to Heavy,4209 W SACRAMENTO AV,1140,1140,1926,31,5
14907020230,-90.26609143,38.64941228,Negligible to Slight,5056 WESTMINSTER PL,1110,1110,1905,31,12
13610000120,-90.23270038,38.6698517,Substantial to Heavy,4204 W SAN FRANCISCO AV,1110,1110,1931,31,8
15149000270,-90.26607301,38.66003045,Moderate,5104 PAGE BLVD,1120,1120,1901,31,8
